Date-obs_corrected_midexp,XPOS,YPOS,RA,DEC
2022-03-03T10:38:45.279,453.194458,280.9174194,117.7656748,-12.09466219
2022-03-03T10:38:53.870,453.2498779,282.2159119,117.794929,-12.06670852
2022-03-03T10:39:02.180,453.3981323,283.1112366,117.8263919,-12.03661882
2022-03-03T10:39:11.360,453.8163757,284.262085,117.8558568,-12.0085137
2022-03-03T10:39:20.049,454.131073,284.6708069,117.8864168,-11.97916789
2022-03-03T10:39:28.810,454.3934937,284.4178772,117.919038,-11.94807884
2022-03-03T10:39:38.330,454.3409119,282.5204163,117.9490634,-11.9193843
2022-03-03T10:39:47.050,454.4177551,279.8383484,117.9811389,-11.88858017
2022-03-03T10:39:56.300,454.4640198,276.5898132,118.0104367,-11.86065701
2022-03-03T10:40:04.839,454.9842224,273.575531,118.043134,-11.82937613
2022-03-03T10:40:14.280,455.2806091,271.9724121,118.0756393,-11.79820468
2022-03-03T10:40:23.750,455.0335388,272.474762,118.1053111,-11.76984163
2022-03-03T10:40:32.290,455.494873,275.0101624,118.1362232,-11.74013066
2022-03-03T10:40:41.510,455.8363647,279.1112671,118.1679811,-11.70966408
2022-03-03T10:40:50.609,455.8759766,283.2214661,118.198335,-11.6805539
2022-03-03T10:40:59.410,455.9285278,286.3011475,118.2294052,-11.65077849
2022-03-03T10:41:08.529,456.1417542,287.6302185,118.260171,-11.6213305
2022-03-03T10:41:17.500,456.5505981,286.3721619,118.2902152,-11.59227401
2022-03-03T10:41:26.349,456.5769653,284.6025085,118.321382,-11.56239754
